artist,painting,gif_compression,jpeg_compression,kolmogorov_complexity,zurek_entropy,hough_value,laplacian_variance,sobel_sharpness,michelson_contrast,mean_magnitude_spectrum,fractal_dimension,edge_count
edward corbett,2875,34.85954821405506,3.775140375804454,0.1411525,4.753925536627954,0,11.832774005597457,8.764999020222668,1.975609756097561,108.59881205531131,1.6149139841388862,0.0
edward corbett,2876,27.68081695299025,2.807895996535244,0.085715,5.014432034007141,0,1.7614097593905171,5.305902694090717,0.5920398009950248,103.03993654120413,1.6057049594531068,0.0
edward corbett,2877,24.841008730273305,2.9609987007165053,0.079785,4.4020378003960525,9,4.953876433879486,7.256708056391976,16.142857142857142,118.85817485980427,1.6361541604190182,1032.0
edward krasinski,7094,23.55350236682344,3.97345206707646,0.0790325,4.896252184045636,11,26.872070311568677,17.211640597507095,1.0,134.52254190169,1.6719841203427677,3647.0
edward krasinski,7095,22.94337099482566,3.9373608588947735,0.0844525,4.570806168736069,10,25.12646865726856,16.410843207277626,7.689655172413793,134.33206854953048,1.684747502184964,2841.0
eileen agar,249,117.4415512381184,24.924968277727547,0.6054975,7.4719711807980715,22,94.16062824282562,109.69548009260174,1.0,170.72254784943706,1.6604199326053064,6702.0
eileen agar,250,89.26343542712996,13.454042595223804,0.4891625,7.1859790632429545,17,30.564407124882564,48.058365793456176,1.0,147.14414540610474,1.613539667116413,3119.0
eileen agar,251,68.41791339629665,9.06611149523976,0.370375,6.885509330380844,13,18.264968520961702,27.54110033754227,inf,138.6973109601765,1.607431116181962,2558.0
eileen agar,252,113.10262819977052,21.77857473919353,0.592925,7.4506852977075555,10,70.81242563948035,92.1998625698251,1.0,161.26879172383872,1.6553959762675667,1308.0
eileen agar,253,98.33220627455151,17.22196472939192,0.5274525,7.091432448898608,18,62.20364042800793,74.27965532047672,1.0,153.52587556010403,1.6604114308658506,7405.0
eileen agar,254,87.56069021586342,13.848386533040552,0.4794175,6.956533441571808,27,56.193897291086614,51.10064603014445,62.5,152.31339748912958,1.565604983404287,5010.0
el lissitzky,4083,98.50430435145998,18.558099247023424,0.5335025,7.139309412753459,20,46.69963221203943,58.962990000844705,1.0,168.1816050729561,1.6070819141026347,4866.0
el lissitzky,4084,79.92151111989119,11.67113691104847,0.4485375,6.968723951614126,23,29.868626521652914,37.64835421996029,1.0,150.42043693482572,1.606473336194224,4184.0
el lissitzky,4085,60.37375295378046,10.56408658850704,0.3051,5.393041812636728,16,75.76097509193642,46.192823663880105,1.0,158.14934578621205,1.6711144553175112,7944.0
elaine de kooning,3267,89.77517076840081,13.536102605405324,0.4913125,6.984167101588313,0,20.857291579653975,43.72606157638012,0.8204081632653061,147.3561896123628,1.6253658118616396,120.0
elaine de kooning,3268,113.33437174704241,22.047549217010737,0.6019825,7.767460493857667,19,96.99089430177992,98.10181551085262,1.0,166.76571900623935,1.643717473893662,11993.0
elaine de kooning,3269,101.18227199854115,17.86932703193502,0.5407525,7.328400618009267,14,72.71623358396755,80.41038487250036,30.75,156.00210095399913,1.650372088093736,8678.0
elaine de kooning,3270,91.47981551694008,20.448518740834732,0.497405,6.606002556884152,20,159.8769026471855,96.8550885137529,1.0,172.5048148449418,1.6584949391745443,17794.0
elaine de kooning,3271,90.17027452112666,15.459194140307423,0.4924225,7.450315556597852,18,64.60643853525107,70.78003747311328,1.0,153.89115978573818,1.6411630500305496,4564.0
elaine de kooning,3272,91.54363996930348,12.423733578500277,0.4817825,7.469431300735985,21,60.59099970193347,55.412997716043684,1.0,145.07464652119708,1.6005355732357485,3524.0
ellsworth kelly,6765,38.116494821861394,4.927399685436628,0.186475,4.005089093612107,0,14.159963256155606,17.472572179458012,2.4794520547945207,122.231806771771,1.6720856273368598,0.0
ellsworth kelly,6766,19.696681888292012,2.5917286548996668,0.030595,3.901793495978009,0,1.3776321382611059,5.78754079748288,0.6788321167883211,89.47450559000819,1.6062819996461468,0.0
ellsworth kelly,6767,60.10553829087234,9.484389602692785,0.3419375,5.339482480405221,0,13.901634214853402,30.03716412443995,2.324324324324324,134.93820815211274,1.5527266374561353,0.0
ellsworth kelly,6768,23.278829277188077,3.313552818533405,0.0758675,4.458000324536261,17,14.160194618263631,10.536279883930918,0.9763779527559056,132.77276508894616,1.5390700459272904,1389.0
ellsworth kelly,6769,30.74894955588818,4.707433269255609,0.157515,4.413813373417024,20,21.261627280138782,15.256790010965828,27.22222222222222,124.0775847771677,1.5318655811291764,1451.0
ellsworth kelly,6770,28.93527136789478,4.21127413362105,0.13022,4.281540779801411,21,34.000926889581024,20.29968166053016,1.0,121.49867152415325,1.4980505506528239,2353.0
ellsworth kelly,6771,17.31808131539157,2.6718891278084658,0.055825,3.208193409901286,8,12.79729079430399,8.70411687401682,14.5,109.0376905020821,1.6737002127354579,980.0
ellsworth kelly,6772,88.34481920204237,17.850711566662362,0.4177275,6.132798346680423,13,492.95266825413273,188.01781923861446,15.933333333333334,138.2799507975605,1.681149689085849,3858.0
ellsworth kelly,6773,48.91384458745849,7.707562437790154,0.2827025,4.757168081710846,14,12.213098387102946,20.75989125084467,1.0,130.0839787375631,1.6300997492698857,834.0
ellsworth kelly,6774,54.25382376852998,8.988230467058225,0.3237375,4.299796357683676,15,13.372113713761792,23.80668230693433,9.16,133.85805103910715,1.6247904096075376,1025.0
ellsworth kelly,6775,63.495452507769116,9.684980738692055,0.3464725,5.932313207387857,0,12.621097556999302,25.989327988241577,10.043478260869565,141.02374377077635,1.5082984252033578,0.0
ellsworth kelly,6776,41.6093639589396,8.397854282696734,0.1927675,4.390071770186877,22,126.76212279772153,63.36963574477091,17.142857142857142,137.18527415978133,1.6816816325067552,12227.0
ellsworth kelly,6777,51.80949920599341,8.319593347060655,0.30683,4.264870127373826,19,15.215690359240398,22.282625894829295,9.16,130.28070724083796,1.473624709673853,1024.0
ellsworth kelly,6778,88.62063201404138,15.887729749033136,0.4596025,6.911737928571203,23,95.69292760960525,82.79445235275644,11.095238095238095,147.65911813510087,1.643184517559779,5785.0
ellsworth kelly,6779,51.81975670726611,8.22575620578827,0.306705,4.222859219922398,19,13.577830821028329,21.86631279623031,14.375,129.89368435870398,1.525324390847296,1025.0
ellsworth kelly,6780,43.73190690747734,6.742217595793665,0.26284,3.718209404760006,0,4.617855552351102,14.540662279777091,1.247787610619469,123.83628727930258,1.6713091194992915,0.0
ellsworth kelly,6781,19.923486638654825,3.2584662376245146,0.075455,3.313544419146042,16,25.085639940516558,15.249836899374762,20.166666666666668,116.69544504654918,1.6805638136550465,1983.0
ellsworth kelly,6782,85.93468631041479,15.523018592670827,0.4532075,6.799815869819794,18,93.53889641571732,76.59982271192399,1.0,152.09398029958265,1.6661726525938956,11432.0
ellsworth kelly,6783,50.761334538906326,9.378775330329532,0.2754575,4.929784114037849,25,75.9833373138099,61.40407056495342,1.0,138.99493790202413,1.5374045576975817,9564.0
ellsworth kelly,6784,62.23188031395552,9.978649201054623,0.344515,6.352918034499711,12,25.026512042837567,35.27226052483432,7.758620689655173,136.4306396844529,1.58391667503715,2725.0
ellsworth kelly,6785,27.051310300810723,4.077166802166992,0.120825,4.211803464819472,17,19.868526411461062,12.871582607563486,1.0,143.09266849227646,1.5536810360417133,1344.0
ellsworth kelly,6786,15.70613398576107,2.525244850354454,0.055615,3.0062538503777376,10,10.166309353415272,7.513127102751226,33.57142857142857,110.07717730571787,1.6684329094913832,770.0
ellsworth kelly,6787,23.486258747369142,3.377757178351354,0.0896675,3.704364863916955,10,16.432246215408668,10.943258460583257,1.0,123.30163804239152,1.6684379655401447,969.0
ellsworth kelly,6788,22.680854943735707,3.1144813123523107,0.0830725,4.196095530685184,18,17.20768355995824,11.27489440701941,1.0,113.41820374464093,1.6110049055525277,1017.0
ellsworth kelly,6789,23.42091466518756,3.746267409259105,0.094615,3.9387666237024437,15,20.029746198793873,11.97387919662617,1.0,128.58279448739572,1.6250086728967141,1401.0
ellsworth kelly,6790,28.748736807713644,4.060450874167053,0.15175,3.4538557657015194,15,15.453918344341218,13.218780331514976,1.0,124.95146808488602,1.2654336996667956,1024.0
ellsworth kelly,6791,54.096921989803285,8.837407207604228,0.3214775,4.343504194356525,17,13.794414214309654,23.615163028114342,9.16,131.7756328898323,1.6025639879127482,1024.0
ellsworth kelly,6792,50.58049859054334,8.31237510542432,0.2994625,4.376796202742866,0,7.138736724489718,19.89037884845918,2.6363636363636362,129.22076914201605,1.6272201144108605,0.0
ellsworth kelly,6793,31.56005197133978,4.991224137800032,0.18043,3.523420224662004,21,30.897884220452397,20.391794783884844,1.0,122.13453533634403,1.1995031749488891,2048.0
ellsworth kelly,6794,53.8108516765316,8.108364802334151,0.270095,6.260556011981883,30,37.42513274936937,31.161884908492066,1.0,143.30991170924662,1.5357447862546403,2505.0
ellsworth kelly,6795,42.14351384002857,6.18869243452295,0.2431925,4.669219813409557,21,18.677176821263856,19.238542158705176,8.407407407407407,125.35623789977241,1.535590941658886,1483.0
ellsworth kelly,6796,59.661806383964866,9.60254082105599,0.3421525,6.041553823148612,24,12.509765622904524,26.48314742344226,3.3793103448275863,134.10736971861857,1.558688773013599,2440.0
ellsworth kelly,6797,29.18449065807569,3.679783604713892,0.121645,4.288618882655596,18,20.17775341354718,13.40073783735889,1.0,116.22129730774776,1.6210075008611127,1233.0
ellsworth kelly,6798,8.67062783505938,1.8383721725387696,0.02615,2.3124714822093893,0,0.5795440673246048,1.876898976539495,0.1941747572815534,90.02955092511759,1.6185186952021915,0.0
ellsworth kelly,6799,38.42763902713299,5.910220270342145,0.201275,4.6231585585316095,20,21.48799886459892,18.083470146721226,62.5,127.67026476939334,1.5206015629358929,1478.0
ellsworth kelly,6800,53.28999855635167,8.492071331423665,0.3114575,5.160022983435714,0,9.47765714522393,21.426601902819275,5.048780487804878,131.4405171622426,1.491109726332223,0.0
ellsworth kelly,6801,23.179673431552075,4.5953605701651075,0.09331,3.3706389255001765,17,33.210113315843046,17.22653229885091,35.285714285714285,135.56579503686612,1.6801950172960811,3368.0
ellsworth kelly,6802,37.26892129077356,5.434196229798421,0.2079625,4.063342505794062,17,16.609151301381644,17.37362201237469,1.0,129.42987883560693,1.3541807224976334,1025.0
ellsworth kelly,6803,52.840568037626035,8.7975169248771,0.298905,5.236762547675198,18,61.95806859410368,45.910232206801105,1.0,137.07586508232893,1.6574503753300938,6265.0
ellsworth kelly,6804,56.239600033431856,7.640318818335853,0.31684,5.048077632405812,0,9.331630580927595,20.765528821185637,1.6666666666666667,132.4532736260313,1.625446076539172,0.0
ellsworth kelly,6805,21.942694759556574,3.6828228643502445,0.0915325,3.1489980297743565,18,37.012973771416,14.349404960665394,49.8,142.01996318509342,1.6700344310346957,2352.0
ellsworth kelly,6806,18.24809476411546,3.3504038416241806,0.0667825,3.0821770303704463,10,17.87539668288082,9.838869181914808,17.142857142857142,128.13400339951318,1.674484791282281,1721.0
ellsworth kelly,6807,36.54747703459437,4.852178009436901,0.2069675,3.734860353657891,0,2.615581223144545,9.353806571974213,0.7481481481481481,121.7718960343853,1.657478952537,0.0
ellsworth kelly,6808,45.946767367469285,7.352728875245989,0.174625,6.796495447448823,28,70.6297945871338,41.059427825270205,1.0,136.01289889452082,1.6185859311796096,6283.0
ellsworth kelly,6809,52.288942413628035,14.608581349583242,0.29103,5.371217583611367,15,279.0538405617699,122.64759508712018,1.0,152.2896986647649,1.6443028482799724,16229.0
ellsworth kelly,6810,38.291632158406216,4.8065891148916124,0.185445,5.393471133194349,0,9.547313655246398,19.450546587339296,7.758620689655173,111.11757843508984,1.4511670996409938,0.0
ellsworth kelly,6811,14.384435951402239,2.83828859289877,0.0501125,4.449702762815942,5,10.352124097276828,9.786909802730907,82.33333333333333,100.44394482620845,1.5746521417714292,512.0
ellsworth kelly,6812,19.10326644429417,3.11904020180684,0.0441875,6.268860452293402,13,11.22351832674758,10.894380280333992,11.095238095238095,112.51733052787621,1.4381182357553048,1137.0
ellsworth kelly,6813,24.07093631991247,3.4974280265327367,0.07442,4.643166573846661,20,18.961022803778178,15.022786836164135,1.0,113.54076108296127,1.6635361777935966,1732.0
ellsworth kelly,6814,19.929185250472987,2.697722834717463,0.0697775,4.561565090600255,11,5.679664608091116,5.9729688681577064,1.0,109.98872402498282,1.6041193558465143,729.0
ellsworth kelly,6815,14.384435951402239,2.83828859289877,0.0501125,4.449702762815942,5,10.352124097276828,9.786909802730907,82.33333333333333,100.44394482620845,1.5746521417714292,512.0
ellsworth kelly,6816,42.369178868027745,6.447789318522008,0.1962325,5.798660988186298,4,34.29975773929618,27.435316006598413,126.0,125.7631717752602,1.650652127338719,512.0
ellsworth kelly,6817,45.34575377438056,6.404099961249439,0.245075,5.293732696316011,32,52.83706862559484,30.128414095090083,1.0,131.70226526700387,1.4932485175135435,3008.0
ellsworth kelly,6818,12.168055861592116,2.22549786871918,0.040885,3.7018794590781527,0,2.907092026187456,4.333286685607012,1.875,98.93177510424059,1.5727420313646066,0.0
ellsworth kelly,6819,32.521977646245375,4.189619408712038,0.135315,4.582122405856595,25,14.147853462942294,13.094275087634877,0.9186991869918699,133.83301262550782,1.2481478817408969,1451.0
ellsworth kelly,6820,16.322343877031557,2.3937968710822046,0.054925,3.4536545210703338,0,1.4451560941379284,3.8464443563934263,1.205607476635514,110.24656284817596,1.6483838494262588,0.0
ellsworth kelly,6821,5.044411181436202,2.709120058353785,0.026735,0.7938695224429575,23,23.311769647043548,9.1344490871695,1.0,143.41494748000153,1.1044875019696403,1173.0
ellsworth kelly,6822,4.357538503620518,2.599326803990548,0.0251325,0.8607969765539348,16,20.70258775516413,8.098330522703229,1.0,143.80765542466324,1.189226231981143,1120.0
ellsworth kelly,6823,48.655127610913986,6.967122808883756,0.27809,4.892799969605851,16,13.678840156644583,18.725873407043224,1.0,134.3730186619988,1.2391720274807656,1128.0
ellsworth kelly,6824,44.19387437220293,6.429933668158437,0.20578,5.303800209619109,23,43.35495758004254,23.82587010405471,1.0,154.38705867046724,1.4474141335889266,2297.0
elmer bischoff,1628,116.28321340921353,24.88431818009133,0.605955,7.488827399685774,20,138.2645239156991,119.89258078691749,126.0,170.0574562272916,1.6719824281254196,16946.0
elmer bischoff,1629,99.89932452454582,17.613269407572314,0.53309,7.1620536044042895,23,64.85548695264151,72.75949543020276,126.0,160.9223816184025,1.663173413347316,6789.0
endre balint,925,60.31030840887159,7.55977843797251,0.3127475,6.5140337975626625,26,12.744065159567981,24.09067542111481,17.615384615384617,135.2253317418924,1.5336222055401245,2157.0
endre balint,926,91.73549323384823,20.8189285090152,0.460345,6.500161532736134,0,71.31111182639142,85.50964517174545,1.0,176.16085022219679,1.5242103099506112,0.0
endre bartos,1164,98.28015895327898,12.911534750134868,0.5274225,7.656054059947998,23,26.71147432544967,52.88594169650511,40.666666666666664,137.53178762860045,1.6135266945596483,2006.0
endre bartos,1165,107.57877381069972,19.346787122656924,0.5716175,7.245175959140143,7,58.61820834268292,82.18524111058802,17.142857142857142,154.13564527070938,1.650793831757398,343.0
endre bartos,1166,89.6380241773104,15.054592701217985,0.492045,6.7174744876534245,0,24.06561207579216,49.85954143930123,1.0,146.44087190827202,1.669845557278633,0.0
endre bartos,1167,93.39340936547858,15.364977091580492,0.5098,7.1553618008172215,0,26.626926421755343,52.67734672149642,inf,148.74261581840548,1.6676611479727559,0.0
endre bartos,1168,108.3431476092424,18.476799051750994,0.575695,7.671623220591939,28,82.49138209001103,84.48801078965954,1.0,157.70576089706472,1.6363079774819966,8581.0
endre bartos,1169,109.35294162342053,19.414790557020307,0.590755,7.629897734474384,19,60.66166562936269,75.06221534142979,1.0,164.33169981877631,1.6467336594310318,4450.0
endre bartos,1170,116.54458973793984,24.77490483318264,0.601245,7.555065758468822,16,157.01293927704683,129.27841278291865,1.0,164.94814142729652,1.660942910461438,14448.0
endre bartos,1171,94.96926548692738,13.703641792859258,0.5182975,7.298300650723327,9,32.00762227071391,50.6607764486317,1.0,145.5095186233412,1.5768914687605735,719.0
enrico baj,915,126.26680140717721,30.48453396752551,0.61972,7.5759353007180925,14,272.16493777649885,187.76640406047082,1.0,170.1234133285295,1.6787078406908467,43132.0
enrico baj,916,126.01378304245085,37.65376754222671,0.63186,7.840956102908045,11,438.2812836332596,230.00432805523576,1.0,186.2252238829834,1.667692680799176,46965.0
enrico baj,917,118.91939123629484,29.723959243528274,0.608625,7.680677629559735,14,227.86872671399033,157.92445985297653,1.0,177.15390437659863,1.6699989728571387,29656.0
enrico baj,918,112.8549285394078,24.12108410391229,0.5830075,7.631455230687981,18,123.30040980543708,117.89352684187378,1.0,166.23884752625398,1.6730116787012028,6945.0
enrico baj,919,50.91329752072396,7.732636329790063,0.255245,5.816149703474463,25,22.3658381835412,28.091725225154743,14.875,140.46809880999373,1.6088001206967713,3157.0
enrico baj,920,98.09134494837058,20.797273784106192,0.52188,6.950252360968689,13,174.83102746481018,109.77544639545519,1.0,162.65138622324358,1.640557327986336,14233.0
enrico baj,921,130.58596925788876,38.961788908221955,0.628885,7.64123964998498,18,370.69240640103817,229.30446596866162,1.0,185.30259405493157,1.6801573473294353,43952.0
enrico baj,922,86.40729118386761,15.399548669944002,0.47077,6.190313096569127,22,81.25323013379239,71.82541265849116,1.0,150.77659166747983,1.5772168862980955,9500.0
enrico baj,923,102.01464923144724,17.21816565484648,0.5457525,7.45295775048759,17,87.47305983811384,75.41356102013151,1.0,156.92339849009247,1.616594628663704,8038.0
enrico baj,924,65.58532341521605,9.289497078511674,0.3679925,5.325383935027705,0,6.243361986184027,23.317662208275806,0.8394160583941606,129.71580330109128,1.6670976992025093,0.0
enrico castellani,2513,56.786286860520775,9.039138065967132,0.3214975,4.996110771906318,0,6.676498273329344,22.60137541014699,0.4111111111111111,128.39748471378468,1.6677461152593867,0.0
enrico castellani,2514,115.40068839230764,24.969797357363746,0.57697,7.24753000691753,23,158.69346984683943,137.10173318936157,12.368421052631579,164.2593587386232,1.6766259796199112,9523.0
enrico castellani,2515,87.04135672550167,13.63829771067768,0.4623825,6.217895026800593,16,31.34235350205563,50.70353276259574,11.095238095238095,150.2455911854455,1.6730876078705703,523.0
enrico castellani,2516,108.86172128469505,20.61985700283411,0.5630575,6.901841671037444,21,97.74721672233136,98.45902103585084,14.333333333333334,155.4336700599469,1.6881145503207975,2952.0
enrico castellani,2517,111.51651457704904,18.638259719932222,0.57307,7.224355448314569,12,134.19278743186442,139.721443121111,30.75,141.07608986600434,1.6705313720687587,39936.0
enrico castellani,2518,67.52513087811809,7.9818556199709745,0.361445,6.6516944823093445,15,7.877479092159774,22.107347293871562,inf,125.79350074874237,1.680488594118047,1219.0
enrico castellani,2519,25.44202232336203,3.1779258572611715,0.0970925,5.771543942587059,0,5.386558908910956,8.14514306299652,3.980392156862745,113.2907542615509,1.2968127599067847,0.0
enrico castellani,2520,50.81832065708794,5.786750347615321,0.260445,6.468750254293743,0,5.427288622580818,13.619754062803842,4.7727272727272725,121.09402599604798,1.580450218980248,0.0
enrico castellani,2521,86.16339059805031,10.097180326872374,0.4226625,6.908947879927582,0,25.304155727950274,48.80462634434249,3.2333333333333334,130.3336244109529,1.6636528170192733,0.0
enrico castellani,2522,38.37749124313317,4.8616756958005025,0.20171,4.97554818285008,0,2.3968671046750387,9.996972906873019,0.25691699604743085,113.17704533878802,1.6983388306327183,0.0
enrico castellani,2523,38.111935932406865,4.018281146712661,0.15762,5.63517385733919,0,2.482473310083151,8.130171573368955,0.5029585798816568,109.06715780514794,1.5587673307845584,0.0
enrico castellani,2524,110.1526468152358,17.019853963574473,0.58157,7.570543696621563,18,74.72975284930726,90.17799331811247,1.0,151.2775271783343,1.6566806238904608,21576.0
enrico castellani,2525,89.06740318058522,12.257714020864517,0.4743525,6.901049902084122,22,33.50068646296859,49.45004684365386,1.0,142.4861491613164,1.5946638796452484,3996.0
enrico castellani,2526,62.04496584631983,7.095531528519652,0.31016,5.679496495143086,0,5.5093340979510685,18.952311353148097,1.1166666666666667,125.9763943901139,1.6566973365768136,0.0
enrico castellani,2527,64.81411128249158,7.618284185972297,0.35532,5.615077896509,0,3.6778787039220333,18.736697218467054,1.3658536585365855,124.37738583902578,1.6692820526558347,0.0
enrico castellani,2528,60.54585103068892,9.11170038978505,0.34665,5.1301394367608895,0,9.934878056621528,23.739423078947798,2.5277777777777777,129.88000682416003,1.6627578570679835,0.0
enrico castellani,2529,74.95915994863651,11.132808047959516,0.4199025,5.49971046646846,0,5.791051785796299,27.11527359621273,0.49411764705882355,141.84659296126418,1.6848025264091204,0.0
enrico castellani,2530,59.86657650196412,6.46564496888558,0.30964,6.04734754199924,0,5.005905865560635,14.498723681595504,0.7844827586206896,121.05025257379376,1.6102732461106406,0.0
enrico castellani,2531,50.76627333581539,6.061423437250686,0.26638,5.280207564952984,0,2.8136414624168538,13.125170406430291,0.7959183673469388,119.47637988510006,1.6455041284990757,0.0
enrico castellani,2532,62.71398287377195,9.441839967783848,0.36209,4.5394242252947885,0,5.002302670603967,21.6736905691551,1.2882882882882882,136.46436920184166,1.6824760008068074,0.0
enrico castellani,2533,58.48333345996915,6.177675118341172,0.3008425,5.7263150251188595,0,3.555236514657736,15.012033621465724,0.6428571428571429,120.00254464367976,1.6317509800757217,0.0
enrico castellani,2534,43.493704933478206,4.10869912089415,0.19812,6.089789060086384,0,2.209039469817071,8.037421473921576,2.6231884057971016,115.15163155953307,1.5483675497778722,0.0
enrico donati,3783,98.57496713800519,25.09592663227238,0.5229975,6.554530199109519,20,189.78500182158314,122.78517286945717,1.0,179.02937563492745,1.651693638839383,13150.0
enrico donati,3784,80.94612152479655,11.711027193775596,0.43926,6.600512876336215,10,23.573351061539142,39.06470810614461,0.956140350877193,146.62264788486064,1.5191329829417217,1084.0
enrico donati,3785,75.07693125954518,11.406721322685794,0.402685,6.241305808863562,15,24.548992430078215,37.486794164231824,0.950207468879668,155.98857715148742,1.5422053393879613,1607.0
enrico donati,3786,99.10949692654869,15.421583302307557,0.5336275,7.375156236641723,27,30.01269013847923,52.486250436371456,1.0,159.82776580668707,1.6154960295595222,2155.0
enrico donati,3787,93.15634711384307,15.616475826488669,0.48862,7.417493331393317,18,43.509940433417796,56.44450031433262,1.0,167.33681047421038,1.6714698905433643,5723.0
enrico donati,3788,111.71938515777558,20.944297969014748,0.58263,7.5984026921149415,18,76.03507480536064,88.37591811773862,1.0,166.54961705337436,1.66453016160584,9623.0
enrico donati,3789,108.650112832514,20.486129578834596,0.5530275,6.7796852451217,0,57.665594305843115,83.22812188130864,0.9906103286384976,162.83026348133484,1.6705788905730585,0.0
enrico donati,3790,91.70206137784835,13.022087819407194,0.4947625,7.075200411066141,0,16.658965528011322,38.70030080889675,0.9716981132075472,149.35659023992918,1.6368922659997092,0.0
enrico donati,3791,114.19372240922112,25.61108114063414,0.5970325,7.520413154708771,23,155.19562287977897,116.972248156235,1.0,175.04477976245013,1.6460948516956395,16628.0
enrico donati,3792,84.04806589114891,14.615799591219577,0.4137325,7.136739673963951,24,68.53192590874096,56.897034929906,1.0,171.74512803525525,1.616040381107113,9584.0
enrico donati,3793,99.60413643236508,16.783551526848058,0.5300675,7.512778373731612,19,49.52585595077835,60.61969183122855,1.0,166.23021649386965,1.621865270295923,3925.0
enrico donati,3794,95.10489244819962,14.643912742855841,0.523665,7.248119133740553,5,26.669395753284334,47.19350604318666,1.0,155.65058088130087,1.5906123646758548,499.0
enrico donati,3795,78.54016761516894,11.340237518140581,0.4258925,6.387583385862308,14,23.01547408103943,36.12662996791032,1.0,152.50983746881073,1.6068050148658752,1450.0
enrico donati,3796,108.4612988276056,29.412815038256678,0.5453,7.013149248605266,16,213.5236200978834,144.37751715491933,1.0,180.07722302929062,1.6531357272183251,25543.0
enrico donati,3797,77.60749481426325,14.680003951037527,0.3998725,7.022457110149553,26,58.222847361059394,61.3032809686788,1.0,159.21855112125004,1.6448743311315757,2028.0
enrico donati,3798,104.23178913616641,19.48811269574732,0.5579025,7.167531953971978,24,77.2061577943241,85.5188034892803,1.0,159.6009415982781,1.6493727124338111,3617.0
enrico donati,3799,91.40003495148582,15.255183837217254,0.487535,6.508189137352092,18,43.87130939493363,57.26268686725763,253.0,155.26144773954414,1.657680988950813,2297.0
enrico donati,3800,95.02055299329083,15.040536125399854,0.510675,7.377084927390797,24,49.40954963558761,58.5226308190697,1.0,155.0423786179387,1.6353478847401828,3754.0
erich buchholz,2151,102.29957982235527,23.52424949282355,0.54,6.874474146657424,27,156.37209395639366,104.86692350796777,1.0,173.8271114389601,1.6228040360561224,8873.0
erich buchholz,2152,92.60814065693597,13.920568949403926,0.493185,7.2286603815233,16,49.61302301204705,57.342071671408476,14.125,151.7083784720464,1.654513153631133,4587.0
erich buchholz,2153,72.43543472810023,9.873794743600458,0.4000575,5.699595172682544,0,31.315338841974153,37.17518317729322,27.22222222222222,138.39769519117928,1.6231438269702794,0.0
erich buchholz,2154,61.90553981050216,8.887554991604045,0.3311525,5.496161933239713,0,24.899224802371464,32.83160995642811,0.8256410256410256,138.0389002722818,1.6683626408910943,0.0
erich buchholz,2155,70.8576790693787,12.902416971225811,0.3891725,5.696470731988119,24,69.9180210311315,53.91353707077534,1.0,157.7470160903327,1.616975177275714,5171.0
erich buchholz,2156,69.42466815083846,9.401189870147633,0.38996,5.739416156250642,16,21.275024400965776,32.71710153010515,0.9678714859437751,132.00231431305872,1.6689702884015738,2368.0
erich buchholz,2157,50.34609569108965,9.529598589783529,0.2385575,5.913900907229419,25,104.3660746884998,57.168439674279675,1.0,146.6479580602147,1.573146484372971,8236.0
erich buchholz,2158,81.7963544080662,13.922088579222102,0.444065,6.745585577847958,11,40.753642815732746,49.07201542514839,1.0,158.6377451885199,1.6387719186526128,4099.0
erich buchholz,2159,116.94197293539294,21.766037793193576,0.5938925,7.368636338324155,23,166.91738366312347,122.54491792173485,1.0,159.9718843856588,1.6684121074384672,14465.0
erich buchholz,2160,69.45012195029291,10.939435153596584,0.3960175,5.1685825410494735,19,38.14173124730587,36.8639563448775,1.0,158.75911976817648,1.6551616942566436,3917.0
erich buchholz,2161,96.90907294982942,15.956113090851067,0.52698,7.210291958804881,19,34.307301404405735,56.63079975060221,1.0,158.61273386586745,1.6505033016802118,2783.0
erich buchholz,2162,64.25716695412997,8.63605625669587,0.3429275,6.029241348318681,15,10.169315040562651,25.05357138313196,0.776,138.10591546586323,1.540863245659527,1061.0
erich buchholz,2163,93.50434234220543,16.949191177029277,0.5114975,6.578043831939409,11,20.667880065724603,47.62882179410444,1.0,168.92459942626476,1.5490072932299594,505.0
erich buchholz,2164,73.18005333900662,10.992622197232754,0.3995225,6.729003894773878,0,15.093036174876033,35.47985318332422,1.0,142.3820907730631,1.6279686632323476,0.0
erich buchholz,2165,79.9180919528003,14.866918418673212,0.4509625,6.058107507173028,11,76.037257774733,61.47303882562225,1.0,155.58013753429393,1.6815652492004387,4709.0
erich buchholz,2166,90.59463114785238,18.42703117520572,0.4819325,5.970303306547394,16,54.182018222272745,69.24620652855945,1.0,161.19967839548383,1.679338890052219,2703.0
erich buchholz,2167,36.07183290150519,5.180797957617524,0.11771,6.22561108045504,9,22.079546000808477,19.319822395343913,24.4,137.56575848709625,1.5265097120514126,688.0
erich buchholz,2168,39.15402208022126,6.0732005683415515,0.20666,5.449808925744874,14,31.396655014468706,20.602714456039898,1.0,146.54478225009902,1.4290821151446174,1898.0
erik bulatov,2169,73.98963612464003,7.7850635585171455,0.3861425,7.389711424939225,11,5.700664420015528,18.53671854954988,0.8117647058823529,131.37827270428966,1.5801777235298073,812.0
erik bulatov,2170,71.18287985046842,9.153110302330353,0.385875,6.787441346965133,9,8.058200643732562,23.71279179910337,1.0,140.78205090559294,1.6173207641630207,264.0
erol akyavas,102,91.75904749602996,16.154424782123076,0.4895375,6.961367981856562,0,43.33569333370542,58.658672089264854,1.0,160.391484714521,1.6682291604638138,0.0
